tree_id,stage,stage_label,stage_date_raw,stage_date,doy,stage_order_conflict_nulled,stage_date_source
286,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
286,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
286,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
286,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
287,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
287,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
287,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
287,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
288,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
288,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
288,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
288,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
289,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
289,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
289,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
289,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
29,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
29,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
29,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
29,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
290,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
290,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
290,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
290,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
291,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
291,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
291,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
291,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
292,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
292,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
292,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
292,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
293,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
293,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
293,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
293,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
294,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
294,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
294,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
294,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
295,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
295,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
295,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
295,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
296,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
296,2,Stage 2,2025-04-08,2025-04-08,98,FALSE,retained
296,3,Stage 3,2025-04-13,2025-04-13,103,FALSE,retained
296,4,Stage 4,2025-04-23,2025-04-23,113,FALSE,retained
297,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
297,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
297,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
297,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
298,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
298,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
298,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
298,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
299,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
299,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
299,3,Stage 3,NA,NA,NA,FALSE,missing_raw
299,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
3,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
3,2,Stage 2,NA,NA,NA,FALSE,missing_raw
3,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
3,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
30,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
30,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
30,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
30,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
300,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
300,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
300,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
300,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
301,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
301,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
301,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
301,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
302,1,Stage 1,2025-04-01,2025-04-01,91,FALSE,retained
302,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
302,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
302,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
303,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
303,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
303,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
303,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
304,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
304,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
304,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
304,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
305,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
305,2,Stage 2,NA,NA,NA,FALSE,missing_raw
305,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
305,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
306,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
306,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
306,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
306,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
307,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
307,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
307,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
307,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
308,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
308,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
308,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
308,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
309,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
309,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
309,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
309,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
31,1,Stage 1,2025-05-02,2025-05-02,122,FALSE,retained
31,2,Stage 2,2025-05-06,2025-05-06,126,FALSE,retained
31,3,Stage 3,2025-05-13,2025-05-13,133,FALSE,retained
31,4,Stage 4,2025-05-16,2025-05-16,136,FALSE,retained
310,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
310,2,Stage 2,NA,NA,NA,FALSE,missing_raw
310,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
310,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
311,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
311,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
311,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
311,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
312,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
312,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
312,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
312,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
313,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
313,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
313,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
313,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
314,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
314,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
314,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
314,4,Stage 4,2025-05-09,2025-05-09,129,FALSE,retained
315,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
315,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
315,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
315,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
316,1,Stage 1,2025-04-25,2025-04-25,115,FALSE,retained
316,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
316,3,Stage 3,2025-05-06,2025-05-06,126,FALSE,retained
316,4,Stage 4,2025-05-09,2025-05-09,129,FALSE,retained
317,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
317,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
317,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
317,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
318,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
318,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
318,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
318,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
319,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
319,2,Stage 2,NA,NA,NA,FALSE,missing_raw
319,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
319,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
32,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
32,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
32,3,Stage 3,2025-05-06,2025-05-06,126,FALSE,retained
32,4,Stage 4,2025-05-13,2025-05-13,133,FALSE,retained
320,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
320,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
320,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
320,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
321,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
321,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
321,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
321,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
322,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
322,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
322,3,Stage 3,NA,NA,NA,FALSE,missing_raw
322,4,Stage 4,2025-04-23,2025-04-23,113,FALSE,retained
323,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
323,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
323,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
323,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
324,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
324,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
324,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
324,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
325,1,Stage 1,2025-04-29,2025-04-29,119,FALSE,retained
325,2,Stage 2,NA,NA,NA,FALSE,missing_raw
325,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
325,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
326,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
326,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
326,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
326,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
327,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
327,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
327,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
327,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
328,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
328,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
328,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
328,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
329,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
329,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
329,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
329,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
33,1,Stage 1,2025-04-01,2025-04-01,91,FALSE,retained
33,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
33,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
33,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
331,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
331,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
331,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
331,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
332,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
332,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
332,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
332,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
333,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
333,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
333,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
333,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
334,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
334,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
334,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
334,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
335,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
335,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
335,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
335,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
336,1,Stage 1,2025-04-29,2025-04-29,119,FALSE,retained
336,2,Stage 2,NA,NA,NA,FALSE,missing_raw
336,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
336,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
337,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
337,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
337,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
337,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
338,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
338,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
338,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
338,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
339,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
339,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
339,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
339,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
34,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
34,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
34,3,Stage 3,NA,NA,NA,FALSE,missing_raw
34,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
340,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
340,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
340,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
340,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
341,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
341,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
341,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
341,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
342,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
342,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
342,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
342,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
343,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
343,2,Stage 2,2025-04-11,2025-04-11,101,FALSE,retained
343,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
343,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
344,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
344,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
344,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
344,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
345,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
345,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
345,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
345,4,Stage 4,2025-04-23,2025-04-23,113,FALSE,retained
346,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
346,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
346,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
346,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
347,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
347,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
347,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
347,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
348,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
348,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
348,3,Stage 3,2025-04-25,2025-04-25,115,FALSE,retained
348,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
349,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
349,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
349,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
349,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
35,1,Stage 1,2025-04-01,2025-04-01,91,FALSE,retained
35,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
35,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
35,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
350,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
350,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
350,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
350,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
351,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
351,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
351,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
351,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
352,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
352,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
352,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
352,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
353,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
353,2,Stage 2,NA,NA,NA,FALSE,missing_raw
353,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
353,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
354,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
354,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
354,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
354,4,Stage 4,2025-04-23,2025-04-23,113,FALSE,retained
355,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
355,2,Stage 2,NA,NA,NA,FALSE,missing_raw
355,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
355,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
356,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
356,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
356,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
356,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
357,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
357,2,Stage 2,NA,NA,NA,FALSE,missing_raw
357,3,Stage 3,2025-04-15,2025-04-15,105,FALSE,retained
357,4,Stage 4,2025-04-18,2025-04-18,108,FALSE,retained
358,1,Stage 1,2025-04-25,2025-04-25,115,FALSE,retained
358,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
358,3,Stage 3,NA,NA,NA,FALSE,missing_raw
358,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
359,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
359,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
359,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
359,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
36,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
36,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
36,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
36,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
360,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
360,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
360,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
360,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
361,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
361,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
361,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
361,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
362,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
362,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
362,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
362,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
363,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
363,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
363,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
363,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
364,1,Stage 1,2025-04-25,2025-04-25,115,FALSE,retained
364,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
364,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
364,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
365,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
365,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
365,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
365,4,Stage 4,2025-04-23,2025-04-23,113,FALSE,retained
366,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
366,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
366,3,Stage 3,NA,NA,NA,FALSE,missing_raw
366,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
367,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
367,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
367,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
367,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
368,1,Stage 1,2025-04-11,2025-04-11,101,FALSE,retained
368,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
368,3,Stage 3,2025-04-23,NA,NA,TRUE,nulled_stage_order_conflict
368,4,Stage 4,2025-04-18,2025-04-18,108,FALSE,retained
369,1,Stage 1,2025-04-23,2025-04-23,113,FALSE,retained
369,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
369,3,Stage 3,2025-05-02,2025-05-02,122,FALSE,retained
369,4,Stage 4,2025-05-06,2025-05-06,126,FALSE,retained
37,1,Stage 1,2025-04-04,2025-04-04,94,FALSE,retained
37,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
37,3,Stage 3,2025-04-18,2025-04-18,108,FALSE,retained
37,4,Stage 4,2025-04-25,2025-04-25,115,FALSE,retained
370,1,Stage 1,2025-05-02,2025-05-02,122,FALSE,retained
370,2,Stage 2,2025-05-06,2025-05-06,126,FALSE,retained
370,3,Stage 3,2025-05-16,2025-05-16,136,FALSE,retained
370,4,Stage 4,2025-05-20,2025-05-20,140,FALSE,retained
371,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
371,2,Stage 2,2025-04-18,2025-04-18,108,FALSE,retained
371,3,Stage 3,NA,NA,NA,FALSE,missing_raw
371,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
372,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
372,2,Stage 2,2025-04-29,2025-04-29,119,FALSE,retained
372,3,Stage 3,NA,NA,NA,FALSE,missing_raw
372,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
373,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
373,2,Stage 2,2025-04-25,2025-04-25,115,FALSE,retained
373,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
373,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
374,1,Stage 1,2025-04-08,2025-04-08,98,FALSE,retained
374,2,Stage 2,2025-04-15,2025-04-15,105,FALSE,retained
374,3,Stage 3,2025-04-23,2025-04-23,113,FALSE,retained
374,4,Stage 4,2025-04-29,2025-04-29,119,FALSE,retained
375,1,Stage 1,2025-04-18,2025-04-18,108,FALSE,retained
375,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
375,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
375,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
376,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
376,2,Stage 2,2025-04-23,2025-04-23,113,FALSE,retained
376,3,Stage 3,2025-04-29,2025-04-29,119,FALSE,retained
376,4,Stage 4,2025-05-02,2025-05-02,122,FALSE,retained
377,1,Stage 1,2025-04-29,2025-04-29,119,FALSE,retained
377,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
377,3,Stage 3,2025-05-06,2025-05-06,126,FALSE,retained
377,4,Stage 4,2025-05-09,2025-05-09,129,FALSE,retained
378,1,Stage 1,2025-05-02,2025-05-02,122,FALSE,retained
378,2,Stage 2,2025-05-06,2025-05-06,126,FALSE,retained
378,3,Stage 3,2025-05-09,2025-05-09,129,FALSE,retained
378,4,Stage 4,2025-05-13,2025-05-13,133,FALSE,retained
379,1,Stage 1,2025-04-15,2025-04-15,105,FALSE,retained
379,2,Stage 2,2025-05-02,2025-05-02,122,FALSE,retained
379,3,Stage 3,2025-05-06,2025-05-06,126,FALSE,retained
379,4,Stage 4,2025-05-13,2025-05-13,133,FALSE,retained
