tree_id,date,diameter,height,phase,first_diameter,first_height,diameter_inc_t0,height_inc_t0,diameter_rel,height_rel,diameter_inc_t0_rel,height_inc_t0_rel,phase_diameter_baseline,phase_height_baseline,diameter_inc_phase_rel,height_inc_phase_rel,delta_t_years,diameter_inc_dt,height_inc_dt,diameter_agr,height_agr,diameter_rgr,height_rgr
193,2025-05-08,11.15,95,until June,10.5,78.1,0.6500000000000004,16.900000000000006,1.061904761904762,1.2163892445582587,0.06190476190476194,0.21638924455825873,10.5,78.1,0.06190476190476191,0.2163892445582587,0.1697467488021903,0.6500000000000004,16.900000000000006,3.829233870967744,99.56008064516132,0.35384619243956533,1.1539946192617325
193,2025-06-11,12.58,95,until June,10.5,78.1,2.08,16.900000000000006,1.198095238095238,1.2163892445582587,0.1980952380952381,0.21638924455825873,10.5,78.1,0.1980952380952381,0.2163892445582587,0.09308692676249145,1.4299999999999997,0,15.361985294117645,0,1.296301828440951,0
193,2025-07-09,12.639999999999999,95,July-August,10.5,78.1,2.139999999999999,16.900000000000006,1.2038095238095237,1.2163892445582587,0.2038095238095237,0.21638924455825873,12.58,95,0.004769475357710551,0,0.07665982203969883,0.05999999999999872,0,0.7826785714285548,0,0.06206820365370399,0
193,2025-08-05,12.92,95,July-August,10.5,78.1,2.42,16.900000000000006,1.2304761904761905,1.2163892445582587,0.23047619047619047,0.21638924455825873,12.58,95,0.027027027027026973,0,0.07392197125256673,0.28000000000000114,0,3.787777777777793,0,0.29639509423910027,0
193,2025-08-29,12.84,NA,July-August,10.5,78.1,2.34,NA,1.2228571428571429,NA,0.22285714285714284,NA,12.58,95,0.020667726550079424,NA,0.06570841889117043,-0.08000000000000007,NA,-1.2175000000000011,NA,-0.09452670140987482,NA
193,2025-09-01,NA,95,September+,10.5,78.1,NA,16.900000000000006,NA,1.2163892445582587,NA,0.21638924455825873,12.84,95,NA,0,0.008213552361396304,NA,NA,NA,NA,NA,NA
193,2025-09-29,13.44,96,September+,10.5,78.1,2.9399999999999995,17.900000000000006,1.28,1.2291933418693983,0.27999999999999997,0.2291933418693983,12.84,95,0.04672897196261672,0.010526315789473717,0.07665982203969883,NA,1,NA,13.044642857142858,NA,0.13659436701891506
193,2025-11-05,13.18,98,September+,10.5,78.1,2.6799999999999997,19.900000000000006,1.2552380952380953,1.2548015364916774,0.2552380952380952,0.2548015364916774,12.84,95,0.026479750778816147,0.03157894736842115,0.10130047912388775,-0.2599999999999998,2,-2.5666216216216196,19.743243243243242,-0.19284021348755767,0.20354580137295672
193,2025-12-02,13.18,98,September+,10.5,78.1,2.6799999999999997,19.900000000000006,1.2552380952380953,1.2548015364916774,0.2552380952380952,0.2548015364916774,12.84,95,0.026479750778816147,0.03157894736842115,0.07392197125256673,0,0,0,0,0,0
194,2025-03-07,10.3,72.5,until June,10.3,72.5,0,0,1,1,0,0,10.3,72.5,0,0,NA,NA,NA,NA,NA,NA,NA
194,2025-05-08,10.47,90,until June,10.3,72.5,0.16999999999999993,17.5,1.0165048543689321,1.2413793103448276,0.01650485436893203,0.2413793103448276,10.3,72.5,0.01650485436893212,0.24137931034482762,0.1697467488021903,0.16999999999999993,17.5,1.0014919354838705,103.09475806451613,0.09643854602442001,1.2737982317505585
194,2025-06-11,12.219999999999999,90,until June,10.3,72.5,1.9199999999999982,17.5,1.186407766990291,1.2413793103448276,0.18640776699029107,0.2413793103448276,10.3,72.5,0.18640776699029105,0.24137931034482762,0.09308692676249145,1.7499999999999982,0,18.799632352941156,0,1.6603827651906338,0
194,2025-07-09,12.5,90,July-August,10.3,72.5,2.1999999999999993,17.5,1.2135922330097086,1.2413793103448276,0.21359223300970864,0.2413793103448276,12.219999999999999,90,0.022913256955810146,0,0.07665982203969883,0.28000000000000114,0,3.652500000000015,0,0.2955223474569835,0
194,2025-08-05,13.81,91,July-August,10.3,72.5,3.51,18.5,1.340776699029126,1.2551724137931035,0.34077669902912616,0.25517241379310346,12.219999999999999,90,0.13011456628477913,0.011111111111111072,0.07392197125256673,1.3100000000000005,1,17.721388888888896,13.527777777777779,1.348236815444562,0.1494797284129656
194,2025-08-29,13.360000000000001,NA,July-August,10.3,72.5,3.0600000000000005,NA,1.2970873786407768,NA,0.2970873786407767,NA,12.219999999999999,90,0.09328968903437018,NA,0.06570841889117043,-0.4499999999999993,NA,-6.848437499999989,NA,-0.5041636957901656,NA
194,2025-09-01,NA,91,September+,10.3,72.5,NA,18.5,NA,1.2551724137931035,NA,0.25517241379310346,13.360000000000001,91,NA,0,0.008213552361396304,NA,NA,NA,NA,NA,NA
194,2025-09-29,13.66,92,September+,10.3,72.5,3.3599999999999994,19.5,1.3262135922330096,1.2689655172413794,0.3262135922330096,0.2689655172413793,13.360000000000001,91,0.022455089820359264,0.01098901098901095,0.07665982203969883,NA,1,NA,13.044642857142858,NA,0.1425658218529522
194,2025-11-05,14.65,92,September+,10.3,72.5,4.35,19.5,1.4223300970873787,1.2689655172413794,0.42233009708737856,0.2689655172413793,13.360000000000001,91,0.09655688622754477,0.01098901098901095,0.10130047912388775,0.9900000000000002,0,9.772905405405409,0,0.6907023730348072,0
194,2025-12-02,14.65,92,September+,10.3,72.5,4.35,19.5,1.4223300970873787,1.2689655172413794,0.42233009708737856,0.2689655172413793,13.360000000000001,91,0.09655688622754477,0.01098901098901095,0.07392197125256673,0,0,0,0,0,0
195,2025-03-07,9.5,71,until June,9.5,71,0,0,1,1,0,0,9.5,71,0,0,NA,NA,NA,NA,NA,NA,NA
195,2025-05-08,9.629999999999999,74,until June,9.5,71,0.129999999999999,3,1.0136842105263157,1.0422535211267605,0.013684210526315684,0.04225352112676056,9.5,71,0.013684210526315743,0.04225352112676051,0.1697467488021903,0.129999999999999,3,0.7658467741935425,17.673387096774192,0.08006885138858873,0.24380564844326919
195,2025-06-11,10.97,74,until June,9.5,71,1.4700000000000006,3,1.1547368421052633,1.0422535211267605,0.15473684210526323,0.04225352112676056,9.5,71,0.15473684210526328,0.04225352112676051,0.09308692676249145,1.3400000000000016,0,14.395147058823547,0,1.3995633222430186,0
195,2025-07-09,11.450000000000001,74,July-August,9.5,71,1.950000000000001,3,1.205263157894737,1.0422535211267605,0.20526315789473695,0.04225352112676056,10.97,74,0.04375569735642659,0,0.07665982203969883,0.4800000000000004,0,6.261428571428578,0,0.5586427749719027,0
195,2025-08-05,11.18,73,July-August,9.5,71,1.6799999999999997,2,1.176842105263158,1.028169014084507,0.17684210526315786,0.028169014084507043,10.97,74,0.019143117593436454,-0.013513513513513487,0.07392197125256673,-0.27000000000000135,-1,-3.6525000000000185,-13.527777777777779,-0.3228169090859696,-0.18405423753234693
195,2025-08-29,10.81,NA,July-August,9.5,71,1.3100000000000005,NA,1.1378947368421053,NA,0.13789473684210532,NA,10.97,74,-0.014585232452142272,NA,0.06570841889117043,-0.3699999999999992,NA,-5.6309374999999875,NA,-0.5121845365291354,NA
195,2025-09-01,NA,74,September+,9.5,71,NA,3,NA,1.0422535211267605,NA,0.04225352112676056,10.81,73,NA,0.013698630136986356,0.008213552361396304,NA,NA,NA,NA,NA,NA
195,2025-09-29,11.719999999999999,74,September+,9.5,71,2.219999999999999,3,1.2336842105263157,1.0422535211267605,0.23368421052631566,0.04225352112676056,10.81,73,0.08418131359851966,0.013698630136986356,0.07665982203969883,NA,0,NA,0,NA,0
195,2025-11-05,11.51,74,September+,9.5,71,2.01,3,1.211578947368421,1.0422535211267605,0.21157894736842103,0.04225352112676056,10.81,73,0.06475485661424596,0.013698630136986356,0.10130047912388775,-0.20999999999999908,0,-2.0730405405405317,0,-0.1784844609961139,0
195,2025-12-02,11.51,74,September+,9.5,71,2.01,3,1.211578947368421,1.0422535211267605,0.21157894736842103,0.04225352112676056,10.81,73,0.06475485661424596,0.013698630136986356,0.07392197125256673,0,0,0,0,0,0
196,2025-03-07,8.6,55.6,until June,8.6,55.6,0,0,1,1,0,0,8.6,55.6,0,0,NA,NA,NA,NA,NA,NA,NA
196,2025-05-08,8.719999999999999,55.6,until June,8.6,55.6,0.11999999999999922,0,1.0139534883720929,1,0.013953488372092933,0,8.6,55.6,0.01395348837209287,0,0.1697467488021903,0.11999999999999922,0,0.706935483870963,0,0.08163357919493539,0
196,2025-06-11,9.41,57,until June,8.6,55.6,0.8100000000000005,1.3999999999999986,1.094186046511628,1.025179856115108,0.09418604651162797,0.02517985611510789,8.6,55.6,0.09418604651162799,0.02517985611510798,0.09308692676249145,0.6900000000000013,1.3999999999999986,7.412426470588249,15.039705882352926,0.8180924897295624,0.2671488622829285
196,2025-07-09,10.88,57,July-August,8.6,55.6,2.280000000000001,1.3999999999999986,1.2651162790697676,1.025179856115108,0.2651162790697676,0.02517985611510789,9.41,57,0.15621679064824656,0,0.07665982203969883,1.4700000000000006,0,19.17562500000001,0,1.8934727992890428,0
196,2025-08-05,9.48,57,July-August,8.6,55.6,0.8800000000000008,1.3999999999999986,1.102325581395349,1.025179856115108,0.10232558139534893,0.02517985611510789,9.41,57,0.007438894792773709,0,0.07392197125256673,-1.4000000000000004,0,-18.938888888888894,0,-1.8633421542594963,0
196,2025-08-29,9.88,NA,July-August,8.6,55.6,1.2800000000000011,NA,1.1488372093023258,NA,0.14883720930232572,NA,9.41,57,0.04994686503719459,NA,0.06570841889117043,0.40000000000000036,NA,6.087500000000005,NA,0.6289634751567492,NA
196,2025-09-01,NA,57,September+,8.6,55.6,NA,1.3999999999999986,NA,1.025179856115108,NA,0.02517985611510789,9.88,57,NA,0,0.008213552361396304,NA,NA,NA,NA,NA,NA
196,2025-09-29,10.02,57,September+,8.6,55.6,1.42,1.3999999999999986,1.1651162790697673,1.025179856115108,0.16511627906976745,0.02517985611510789,9.88,57,0.014170040485829816,0,0.07665982203969883,NA,0,NA,0,NA,0
196,2025-11-05,9.92,57,September+,8.6,55.6,1.3200000000000003,1.3999999999999986,1.1534883720930234,1.025179856115108,0.1534883720930233,0.02517985611510789,9.88,57,0.004048582995951344,0,0.10130047912388775,-0.09999999999999964,0,-0.9871621621621587,0,-0.09901408608019027,0
196,2025-12-02,9.92,57,September+,8.6,55.6,1.3200000000000003,1.3999999999999986,1.1534883720930234,1.025179856115108,0.1534883720930233,0.02517985611510789,9.88,57,0.004048582995951344,0,0.07392197125256673,0,0,0,0,0,0
197,2025-03-07,12.1,87.2,until June,12.1,87.2,0,0,1,1,0,0,12.1,87.2,0,0,NA,NA,NA,NA,NA,NA,NA
197,2025-05-08,12.25,91,until June,12.1,87.2,0.15000000000000036,3.799999999999997,1.012396694214876,1.0435779816513762,0.012396694214876063,0.043577981651376115,12.1,87.2,0.012396694214876103,0.04357798165137616,0.1697467488021903,0.15000000000000036,3.799999999999997,0.8836693548387117,22.386290322580628,0.07258156326986866,0.25128714336451324
197,2025-06-11,13.81,91,until June,12.1,87.2,1.7100000000000009,3.799999999999997,1.141322314049587,1.0435779816513762,0.14132231404958684,0.043577981651376115,12.1,87.2,0.14132231404958695,0.04357798165137616,0.09308692676249145,1.5600000000000005,0,16.758529411764712,0,1.2876892019037403,0
197,2025-07-09,13.99,90.5,July-August,12.1,87.2,1.8900000000000006,3.299999999999997,1.156198347107438,1.0378440366972477,0.15619834710743807,0.037844036697247674,13.81,91,0.01303403330919628,-0.005494505494505475,0.07665982203969883,0.17999999999999972,-0.5,2.348035714285711,-6.522321428571429,0.1689257933508246,-0.07187149231987335
197,2025-08-05,14.82,91,July-August,12.1,87.2,2.7200000000000006,3.799999999999997,1.2247933884297522,1.0435779816513762,0.22479338842975213,0.043577981651376115,13.81,91,0.07313540912382321,0,0.07392197125256673,0.8300000000000001,0.5,11.228055555555557,6.763888888888889,0.7796711886055127,0.0745333994428316
197,2025-08-29,14.53,NA,July-August,12.1,87.2,2.4299999999999997,NA,1.2008264462809917,NA,0.20082644628099172,NA,13.81,91,0.0521361332367849,NA,0.06570841889117043,-0.2900000000000009,NA,-4.413437500000014,NA,-0.30075510291124963,NA
197,2025-09-01,NA,89,September+,12.1,87.2,NA,1.7999999999999972,NA,1.0206422018348624,NA,0.020642201834862352,14.53,91,NA,-0.02197802197802201,0.008213552361396304,NA,NA,NA,NA,NA,NA
197,2025-09-29,14.75,91,September+,12.1,87.2,2.6500000000000004,3.799999999999997,1.21900826446281,1.0435779816513762,0.21900826446280997,0.043577981651376115,14.53,91,0.015141087405368348,0,0.07665982203969883,NA,2,NA,26.089285714285715,NA,0.2898928825219774
197,2025-11-05,14.450000000000001,88,September+,12.1,87.2,2.3500000000000014,0.7999999999999972,1.194214876033058,1.0091743119266054,0.19421487603305798,0.009174311926605472,14.53,91,-0.005505849965588339,-0.03296703296703296,0.10130047912388775,-0.29999999999999893,-3,-2.961486486486476,-29.614864864864867,-0.20284867756901143,-0.33092333154363013
197,2025-12-02,14.450000000000001,88,September+,12.1,87.2,2.3500000000000014,0.7999999999999972,1.194214876033058,1.0091743119266054,0.19421487603305798,0.009174311926605472,14.53,91,-0.005505849965588339,-0.03296703296703296,0.07392197125256673,0,0,0,0,0,0
198,2025-03-07,11.1,68,until June,11.1,68,0,0,1,1,0,0,11.1,68,0,0,NA,NA,NA,NA,NA,NA,NA
198,2025-05-08,11.16,86,until June,11.1,68,0.0600000000000005,18,1.0054054054054054,1.2647058823529411,0.005405405405405451,0.2647058823529412,11.1,68,0.00540540540540535,0.2647058823529411,0.1697467488021903,0.0600000000000005,18,0.3534677419354868,106.04032258064515,0.03175818490142898,1.3834703329196851
198,2025-06-11,12.07,86.5,until June,11.1,68,0.9700000000000006,18.5,1.0873873873873874,1.2720588235294117,0.08738738738738745,0.27205882352941174,11.1,68,0.08738738738738738,0.2720588235294117,0.09308692676249145,0.9100000000000001,0.5,9.775808823529413,5.3713235294117645,0.8420847146052824,0.06227638924118457
198,2025-07-09,12.33,85.5,July-August,11.1,68,1.2300000000000004,17.5,1.1108108108108108,1.2573529411764706,0.11081081081081086,0.25735294117647056,12.07,86.5,0.02154101077050541,-0.011560693641618491,0.07665982203969883,0.2599999999999998,-1,3.3916071428571404,-13.044642857142858,0.2780111080322604,-0.15168360277561513
198,2025-08-05,12.54,85.5,July-August,11.1,68,1.4399999999999995,17.5,1.1297297297297297,1.2573529411764706,0.12972972972972968,0.25735294117647056,12.07,86.5,0.03893951946975971,-0.011560693641618491,0.07392197125256673,0.20999999999999908,0,2.840833333333321,0,0.22846006055250181,0
198,2025-08-29,12.62,NA,July-August,11.1,68,1.5199999999999996,NA,1.1369369369369369,NA,0.1369369369369369,NA,12.07,86.5,0.045567522783761305,NA,0.06570841889117043,0.08000000000000007,NA,1.2175000000000011,NA,0.09678093029182941,NA
198,2025-09-01,NA,84,September+,11.1,68,NA,16,NA,1.2352941176470589,NA,0.23529411764705882,12.62,85.5,NA,-0.01754385964912286,0.008213552361396304,NA,NA,NA,NA,NA,NA
198,2025-09-29,12.850000000000001,85,September+,11.1,68,1.7500000000000018,17,1.1576576576576578,1.25,0.15765765765765782,0.25,12.62,85.5,0.018225039619651495,-0.005847953216374324,0.07665982203969883,NA,1,NA,13.044642857142858,NA,0.15437627341314134
198,2025-11-05,13.06,85,September+,11.1,68,1.9600000000000009,17,1.1765765765765765,1.25,0.17657657657657666,0.25,12.62,85.5,0.03486529318542009,-0.005847953216374324,0.10130047912388775,0.20999999999999908,0,2.0730405405405317,0,0.1600220714379003,0
198,2025-12-02,13.06,85,September+,11.1,68,1.9600000000000009,17,1.1765765765765765,1.25,0.17657657657657666,0.25,12.62,85.5,0.03486529318542009,-0.005847953216374324,0.07392197125256673,0,0,0,0,0,0
199,2025-03-07,9.3,79.5,until June,9.3,79.5,0,0,1,1,0,0,9.3,79.5,0,0,NA,NA,NA,NA,NA,NA,NA
199,2025-05-08,9.59,92,until June,9.3,79.5,0.28999999999999915,12.5,1.0311827956989246,1.1572327044025157,0.031182795698924636,0.15723270440251572,9.3,79.5,0.03118279569892457,0.1572327044025157,0.1697467488021903,0.28999999999999915,12.5,1.7084274193548337,73.63911290322581,0.18089588727215808,0.8602907355764923
199,2025-06-11,11.6,92,until June,9.3,79.5,2.299999999999999,12.5,1.247311827956989,1.1572327044025157,0.2473118279569891,0.15723270440251572,9.3,79.5,0.24731182795698903,0.1572327044025157,0.09308692676249145,2.01,0,21.59272058823529,0,2.0441561004852686,0
199,2025-07-09,11.65,91,July-August,9.3,79.5,2.3499999999999996,11.5,1.2526881720430108,1.1446540880503144,0.2526881720430107,0.14465408805031446,11.6,92,0.004310344827586299,-0.010869565217391353,0.07665982203969883,0.05000000000000071,-1,0.6522321428571521,-13.044642857142858,0.0561060772768735,-0.1425658218529522
199,2025-08-05,11.99,91.5,July-August,9.3,79.5,2.6899999999999995,12,1.2892473118279568,1.150943396226415,0.28924731182795693,0.1509433962264151,11.6,92,0.03362068965517251,-0.005434782608695676,0.07392197125256673,0.33999999999999986,0.5,4.599444444444442,6.763888888888889,0.3891507293471177,0.07412499520480459
199,2025-08-29,13.209999999999999,NA,July-August,9.3,79.5,3.9099999999999984,NA,1.4204301075268815,NA,0.42043010752688154,NA,11.6,92,0.1387931034482759,NA,0.06570841889117043,1.2199999999999989,NA,18.566874999999982,NA,1.4747143688741564,NA
199,2025-09-01,NA,89,September+,9.3,79.5,NA,9.5,NA,1.119496855345912,NA,0.11949685534591195,13.209999999999999,91.5,NA,-0.02732240437158473,0.008213552361396304,NA,NA,NA,NA,NA,NA
199,2025-09-29,13.67,89,September+,9.3,79.5,4.369999999999999,9.5,1.4698924731182794,1.119496855345912,0.4698924731182795,0.11949685534591195,13.209999999999999,91.5,0.03482210446631351,-0.02732240437158473,0.07665982203969883,NA,0,NA,0,NA,0
199,2025-11-05,13.97,89,September+,9.3,79.5,4.67,9.5,1.5021505376344086,1.119496855345912,0.5021505376344085,0.11949685534591195,13.209999999999999,91.5,0.05753217259651788,-0.02732240437158473,0.10130047912388775,0.3000000000000007,0,2.9614864864864936,0,0.21429832041034394,0
199,2025-12-02,13.97,89,September+,9.3,79.5,4.67,9.5,1.5021505376344086,1.119496855345912,0.5021505376344085,0.11949685534591195,13.209999999999999,91.5,0.05753217259651788,-0.02732240437158473,0.07392197125256673,0,0,0,0,0,0
200,2025-03-07,13.4,83,until June,13.4,83,0,0,1,1,0,0,13.4,83,0,0,NA,NA,NA,NA,NA,NA,NA
200,2025-05-08,13.850000000000001,107.5,until June,13.4,83,0.45000000000000107,24.5,1.033582089552239,1.2951807228915662,0.03358208955223888,0.29518072289156627,13.4,83,0.03358208955223896,0.29518072289156616,0.1697467488021903,0.45000000000000107,24.5,2.651008064516135,144.33266129032256,0.19458708876346864,1.5237419367161473
200,2025-06-11,15.51,110,until June,13.4,83,2.1099999999999994,27,1.1574626865671642,1.3253012048192772,0.15746268656716414,0.3253012048192771,13.4,83,0.15746268656716422,0.32530120481927716,0.09308692676249145,1.6599999999999984,2.5,17.83279411764704,26.856617647058822,1.2160649029044157,0.24696828034033827
200,2025-07-09,15.47,109,July-August,13.4,83,2.0700000000000003,26,1.1544776119402986,1.3132530120481927,0.15447761194029852,0.3132530120481928,15.51,110,-0.0025789813023855412,-0.009090909090909038,0.07665982203969883,-0.03999999999999915,-1,-0.5217857142857032,-13.044642857142858,-0.033685345657794956,-0.11912998648162526
200,2025-08-05,15.99,109,July-August,13.4,83,2.59,26,1.1932835820895522,1.3132530120481927,0.19328358208955224,0.3132530120481928,15.51,110,0.030947775628626717,-0.009090909090909038,0.07392197125256673,0.5199999999999996,0,7.034444444444439,0,0.4472399978070112,0
200,2025-08-29,16.29,NA,July-August,13.4,83,2.889999999999999,NA,1.2156716417910447,NA,0.21567164179104467,NA,15.51,110,0.05029013539651839,NA,0.06570841889117043,0.29999999999999893,NA,4.565624999999984,NA,0.28288453872063407,NA
200,2025-09-01,NA,110,September+,13.4,83,NA,27,NA,1.3253012048192772,NA,0.3253012048192771,16.29,109,NA,0.00917431192660545,0.008213552361396304,NA,NA,NA,NA,NA,NA
200,2025-09-29,16.979999999999997,108,September+,13.4,83,3.5799999999999965,25,1.2671641791044774,1.3012048192771084,0.2671641791044773,0.30120481927710846,16.29,109,0.04235727440147308,-0.00917431192660545,0.07665982203969883,NA,-2,NA,-26.089285714285715,NA,-0.23935796066281528
200,2025-11-05,16.75,108,September+,13.4,83,3.3499999999999996,25,1.25,1.3012048192771084,0.24999999999999997,0.30120481927710846,16.29,109,0.02823818293431568,-0.00917431192660545,0.10130047912388775,-0.22999999999999687,0,-2.270472972972942,0,-0.13462841173186038,0
200,2025-12-02,16.75,108,September+,13.4,83,3.3499999999999996,25,1.25,1.3012048192771084,0.24999999999999997,0.30120481927710846,16.29,109,0.02823818293431568,-0.00917431192660545,0.07392197125256673,0,0,0,0,0,0
201,2025-03-07,8.9,70.5,until June,8.9,70.5,0,0,1,1,0,0,8.9,70.5,0,0,NA,NA,NA,NA,NA,NA,NA
201,2025-05-08,8.950000000000001,73,until June,8.9,70.5,0.05000000000000071,2.5,1.00561797752809,1.0354609929078014,0.005617977528089967,0.03546099290780142,8.9,70.5,0.005617977528090012,0.03546099290780136,0.1697467488021903,0.05000000000000071,2.5,0.2945564516129074,14.72782258064516,0.03300361030889801,0.20528659061844887
201,2025-06-11,11,73.5,until June,8.9,70.5,2.0999999999999996,3,1.2359550561797752,1.0425531914893618,0.23595505617977522,0.0425531914893617,8.9,70.5,0.2359550561797752,0.042553191489361764,0.09308692676249145,2.049999999999999,0.5,22.022426470588222,5.3713235294117645,2.2155822271136563,0.07332893358716122
201,2025-07-09,10.8,87,July-August,8.9,70.5,1.9000000000000004,16.5,1.2134831460674158,1.2340425531914894,0.21348314606741575,0.23404255319148937,11,73.5,-0.018181818181818077,0.18367346938775508,0.07665982203969883,-0.1999999999999993,13.5,-2.6089285714285624,176.10267857142858,-0.23935796066281528,2.1996230613276224
201,2025-08-05,13.55,91.5,July-August,8.9,70.5,4.65,21,1.5224719101123596,1.297872340425532,0.5224719101123596,0.2978723404255319,11,73.5,0.23181818181818192,0.24489795918367352,0.07392197125256673,2.75,4.5,37.201388888888886,60.875,3.068646700728503,0.6822173810082369
201,2025-08-29,14.219999999999999,NA,July-August,8.9,70.5,5.3199999999999985,NA,1.5977528089887638,NA,0.5977528089887638,NA,11,73.5,0.2927272727272727,NA,0.06570841889117043,0.6699999999999982,NA,10.196562499999972,NA,0.73450066009532,NA
201,2025-09-01,NA,90,September+,8.9,70.5,NA,19.5,NA,1.2765957446808511,NA,0.2765957446808511,14.219999999999999,91.5,NA,-0.016393442622950838,0.008213552361396304,NA,NA,NA,NA,NA,NA
201,2025-09-29,14.29,90,September+,8.9,70.5,5.389999999999999,19.5,1.6056179775280897,1.2765957446808511,0.6056179775280898,0.2765957446808511,14.219999999999999,91.5,0.004922644163150469,-0.016393442622950838,0.07665982203969883,NA,0,NA,0,NA,0
201,2025-11-05,14.39,91,September+,8.9,70.5,5.49,20.5,1.6168539325842697,1.2907801418439717,0.6168539325842697,0.2907801418439716,14.219999999999999,91.5,0.011954992967651235,-0.005464480874316946,0.10130047912388775,0.10000000000000142,1,0.9871621621621762,9.871621621621621,0.06884003923586507,0.1090798018148668
201,2025-12-02,14.39,91,September+,8.9,70.5,5.49,20.5,1.6168539325842697,1.2907801418439717,0.6168539325842697,0.2907801418439716,14.219999999999999,91.5,0.011954992967651235,-0.005464480874316946,0.07392197125256673,0,0,0,0,0,0
202,2025-03-07,8.4,70.5,until June,8.4,70.5,0,0,1,1,0,0,8.4,70.5,0,0,NA,NA,NA,NA,NA,NA,NA
202,2025-05-08,8.48,99,until June,8.4,70.5,0.08000000000000007,28.5,1.0095238095238095,1.4042553191489362,0.009523809523809532,0.40425531914893614,8.4,70.5,0.00952380952380949,0.4042553191489362,0.1697467488021903,0.08000000000000007,28.5,0.47129032258064557,167.89717741935482,0.05584050369995386,2.0000803709766606
202,2025-06-11,10.55,99,until June,8.4,70.5,2.1500000000000004,28.5,1.255952380952381,1.4042553191489362,0.255952380952381,0.40425531914893614,8.4,70.5,0.25595238095238093,0.4042553191489362,0.09308692676249145,2.0700000000000003,0,22.23727941176471,0,2.346359663108699,0
202,2025-07-09,13.55,118,July-August,8.4,70.5,5.15,47.5,1.6130952380952381,1.673758865248227,0.6130952380952381,0.6737588652482269,10.55,99,0.28436018957345977,0.19191919191919182,0.07665982203969883,3,19,39.13392857142858,247.8482142857143,3.264561288363487,2.2901797794437595
202,2025-08-05,11.98,125,July-August,8.4,70.5,3.58,54.5,1.4261904761904762,1.7730496453900708,0.4261904761904762,0.7730496453900709,10.55,99,0.13554502369668242,0.26262626262626254,0.07392197125256673,-1.5700000000000003,7,-21.238611111111116,94.69444444444444,-1.6659181641362266,0.779593831984498
202,2025-08-29,13.69,NA,July-August,8.4,70.5,5.289999999999999,NA,1.6297619047619045,NA,0.6297619047619046,NA,10.55,99,0.29763033175355447,NA,0.06570841889117043,1.709999999999999,NA,26.024062499999985,NA,2.0305928656424164,NA
202,2025-09-01,NA,126,September+,8.4,70.5,NA,55.5,NA,1.7872340425531914,NA,0.7872340425531915,13.69,125,NA,0.008000000000000007,0.008213552361396304,NA,NA,NA,NA,NA,NA
202,2025-09-29,14.41,125,September+,8.4,70.5,6.01,54.5,1.7154761904761904,1.7730496453900708,0.7154761904761904,0.7730496453900709,13.69,125,0.0525931336742147,0,0.07665982203969883,NA,-1,NA,-13.044642857142858,NA,-0.10394192729863222
202,2025-11-05,14.04,124,September+,8.4,70.5,5.639999999999999,53.5,1.6714285714285713,1.7588652482269505,0.6714285714285713,0.7588652482269503,13.69,125,0.025566106647187725,-0.008000000000000007,0.10130047912388775,-0.370000000000001,-1,-3.65250000000001,-9.871621621621621,-0.2567807342940016,-0.07929055979529294
202,2025-12-02,14.04,124,September+,8.4,70.5,5.639999999999999,53.5,1.6714285714285713,1.7588652482269505,0.6714285714285713,0.7588652482269503,13.69,125,0.025566106647187725,-0.008000000000000007,0.07392197125256673,0,0,0,0,0,0
203,2025-03-07,9.3,67.6,until June,9.3,67.6,0,0,1,1,0,0,9.3,67.6,0,0,NA,NA,NA,NA,NA,NA,NA
203,2025-05-08,9.77,69,until June,9.3,67.6,0.46999999999999886,1.4000000000000057,1.050537634408602,1.0207100591715976,0.050537634408602025,0.020710059171597718,9.3,67.6,0.05053763440860193,0.020710059171597628,0.1697467488021903,0.46999999999999886,1.4000000000000057,2.7688306451612834,8.247580645161323,0.29044483174716845,0.12075943541180101
203,2025-06-11,11.28,69,until June,9.3,67.6,1.9799999999999986,1.4000000000000057,1.2129032258064514,1.0207100591715976,0.21290322580645146,0.020710059171597718,9.3,67.6,0.21290322580645138,0.020710059171597628,0.09308692676249145,1.5099999999999998,0,16.221397058823527,0,1.5438771588399889,0
203,2025-07-09,11.44,88,July-August,9.3,67.6,2.139999999999999,20.400000000000006,1.2301075268817203,1.3017751479289943,0.2301075268817203,0.3017751479289942,11.28,69,0.014184397163120588,0.2753623188405796,0.07665982203969883,0.16000000000000014,19,2.087142857142859,247.8482142857143,0.18373040149304143,3.1728525244291417
203,2025-08-05,12.57,89,July-August,9.3,67.6,3.2699999999999996,21.400000000000006,1.3516129032258064,1.3165680473372783,0.3516129032258064,0.3165680473372782,11.28,69,0.11436170212765973,0.28985507246376807,0.07392197125256673,1.1300000000000008,1,15.286388888888899,13.527777777777779,1.2742765791332107,0.152857872462924
203,2025-08-29,12.65,NA,July-August,9.3,67.6,3.3499999999999996,NA,1.3602150537634408,NA,0.3602150537634408,NA,11.28,69,0.12145390070921991,NA,0.06570841889117043,0.08000000000000007,NA,1.2175000000000011,NA,0.09655068069558922,NA
203,2025-09-01,NA,90,September+,9.3,67.6,NA,22.400000000000006,NA,1.3313609467455623,NA,0.33136094674556227,12.65,89,NA,0.011235955056179803,0.008213552361396304,NA,NA,NA,NA,NA,NA
