tree_id,date,qy
198,2025-06-18,0.8300000000000001
198,2025-07-03,0.77
198,2025-07-17,0.81
198,2025-07-31,0.8200000000000001
198,2025-08-14,0.81
198,2025-08-29,0.3
198,2025-09-10,0.53
198,2025-09-25,0
198,2025-10-07,0
198,2025-10-20,0
203,2025-06-18,0.75
203,2025-07-03,0.7899999999999999
203,2025-07-17,0.77
203,2025-07-31,0.81
203,2025-08-14,0.7899999999999999
203,2025-08-29,0.7899999999999999
203,2025-09-10,0.73
203,2025-09-25,0.77
203,2025-10-07,0.63
203,2025-10-20,0.7799999999999999
204,2025-06-18,0.8200000000000001
204,2025-07-03,0.74
204,2025-07-17,0.7799999999999999
204,2025-07-31,0.81
204,2025-08-14,0.8
204,2025-08-29,0.71
204,2025-09-10,0.7
204,2025-09-25,0.7799999999999999
204,2025-10-07,0.77
204,2025-10-20,0.75
205,2025-06-18,0.75
205,2025-07-03,0.72
205,2025-07-17,0.76
205,2025-07-31,0.8
205,2025-08-14,0.27
205,2025-08-29,0.6699999999999999
205,2025-09-10,0.7799999999999999
205,2025-09-25,0.8
205,2025-10-07,0.7
205,2025-10-20,0.69
206,2025-06-18,0.7799999999999999
206,2025-07-03,0.76
206,2025-07-17,0.7899999999999999
206,2025-07-31,0.8300000000000001
206,2025-08-14,0.76
206,2025-08-29,0.77
206,2025-09-10,0.7799999999999999
206,2025-09-25,0.7799999999999999
206,2025-10-07,0.6599999999999999
206,2025-10-20,0.6799999999999999
211,2025-06-18,0.8
211,2025-07-03,0.64
211,2025-07-17,0.77
211,2025-07-31,0.8200000000000001
211,2025-08-14,0.6599999999999999
211,2025-08-29,0.74
211,2025-09-10,0.76
211,2025-09-25,0.77
211,2025-10-07,0.74
211,2025-10-20,0.71
212,2025-06-18,0.81
212,2025-07-03,0
212,2025-07-17,0
212,2025-07-31,0
212,2025-08-14,0
212,2025-08-29,0
212,2025-09-10,0
212,2025-09-25,0
212,2025-10-07,0
212,2025-10-20,0
213,2025-06-18,0.8300000000000001
213,2025-07-03,0.53
213,2025-07-17,0.74
213,2025-07-31,0.7799999999999999
213,2025-08-14,0.55
213,2025-08-29,NA
213,2025-09-10,0
213,2025-09-25,0
213,2025-10-07,0
213,2025-10-20,0
214,2025-06-18,0.76
214,2025-07-03,0.47000000000000003
214,2025-07-17,0.73
214,2025-07-31,0.8
214,2025-08-14,0.52
214,2025-08-29,0.7
214,2025-09-10,0.76
214,2025-09-25,0.76
214,2025-10-07,0.13
214,2025-10-20,0.72
219,2025-06-18,0.6799999999999999
219,2025-07-03,0.8200000000000001
219,2025-07-17,0.8200000000000001
219,2025-07-31,0.8200000000000001
219,2025-08-14,0.8300000000000001
219,2025-08-29,0.73
219,2025-09-10,0.7799999999999999
219,2025-09-25,0.7799999999999999
219,2025-10-07,0.77
219,2025-10-20,0.76
220,2025-06-18,0.46
220,2025-07-03,0.7799999999999999
220,2025-07-17,0.7799999999999999
220,2025-07-31,0.8
220,2025-08-14,0.8
220,2025-08-29,0.77
220,2025-09-10,0.77
220,2025-09-25,0.72
220,2025-10-07,0.8
220,2025-10-20,0.74
221,2025-06-18,0.7799999999999999
221,2025-07-03,0.6699999999999999
221,2025-07-17,0.76
221,2025-07-31,0.8
221,2025-08-14,0.81
221,2025-08-29,0.73
221,2025-09-10,0.77
221,2025-09-25,0.75
221,2025-10-07,0.55
221,2025-10-20,0.44
222,2025-06-18,0.73
222,2025-07-03,0.7899999999999999
222,2025-07-17,0.7799999999999999
222,2025-07-31,0.7899999999999999
222,2025-08-14,0.6699999999999999
222,2025-08-29,0.77
222,2025-09-10,0.74
222,2025-09-25,0.77
222,2025-10-07,0.72
222,2025-10-20,0.62
227,2025-06-18,0.7899999999999999
227,2025-07-03,0.6599999999999999
227,2025-07-17,0.6699999999999999
227,2025-07-31,0.74
227,2025-08-14,0.7899999999999999
227,2025-08-29,0.59
227,2025-09-10,0.75
227,2025-09-25,0.77
227,2025-10-07,0.64
227,2025-10-20,0.35
228,2025-06-18,0.8300000000000001
228,2025-07-03,0.6699999999999999
228,2025-07-17,0.8400000000000001
228,2025-07-31,0.8
228,2025-08-14,0.8200000000000001
228,2025-08-29,0.5700000000000001
228,2025-09-10,0.73
228,2025-09-25,0.73
228,2025-10-07,0.35
228,2025-10-20,0.49
229,2025-06-18,0.7899999999999999
229,2025-07-03,0.61
229,2025-07-17,0.74
229,2025-07-31,0.73
229,2025-08-14,0.7799999999999999
229,2025-08-29,0.3
229,2025-09-10,0.42000000000000004
229,2025-09-25,0.6699999999999999
229,2025-10-07,0.23
229,2025-10-20,0.16
230,2025-06-18,0.8400000000000001
230,2025-07-03,0.7
230,2025-07-17,0.77
230,2025-07-31,0.76
230,2025-08-14,0.8200000000000001
230,2025-08-29,0.5700000000000001
230,2025-09-10,0.61
230,2025-09-25,0
230,2025-10-07,0
230,2025-10-20,0
235,2025-06-18,0.8300000000000001
235,2025-07-03,0.8200000000000001
235,2025-07-17,0.81
235,2025-07-31,0.81
235,2025-08-14,0.8200000000000001
235,2025-08-29,0.77
235,2025-09-10,0.8
235,2025-09-25,0.76
235,2025-10-07,0.72
235,2025-10-20,0.74
236,2025-06-18,0.8400000000000001
236,2025-07-03,0.76
236,2025-07-17,0.77
236,2025-07-31,0.8200000000000001
236,2025-08-14,0.8
236,2025-08-29,0.58
236,2025-09-10,0.59
236,2025-09-25,0.62
236,2025-10-07,0.54
236,2025-10-20,0
237,2025-06-18,0.8500000000000001
237,2025-07-03,0.59
237,2025-07-17,0.77
237,2025-07-31,0.76
237,2025-08-14,0.69
237,2025-08-29,NA
237,2025-09-10,0
237,2025-09-25,0
237,2025-10-07,0
237,2025-10-20,0
238,2025-06-18,0.7799999999999999
238,2025-07-03,0.53
238,2025-07-17,0.81
238,2025-07-31,0.81
238,2025-08-14,0.31
238,2025-08-29,0.72
238,2025-09-10,0.77
238,2025-09-25,0.7899999999999999
238,2025-10-07,0.6
238,2025-10-20,0.71
243,2025-06-18,0.74
243,2025-07-03,0.81
243,2025-07-17,0.7799999999999999
243,2025-07-31,0.7899999999999999
243,2025-08-14,0.7899999999999999
243,2025-08-29,0.8
243,2025-09-10,0.7799999999999999
243,2025-09-25,0.8
243,2025-10-07,0.77
243,2025-10-20,0.7
244,2025-06-18,0.71
244,2025-07-03,0.71
244,2025-07-17,0.8
244,2025-07-31,0.75
244,2025-08-14,0.7899999999999999
244,2025-08-29,0.8
244,2025-09-10,0.8
244,2025-09-25,0.8
244,2025-10-07,0.77
244,2025-10-20,0.74
245,2025-06-18,0.7799999999999999
245,2025-07-03,0.74
245,2025-07-17,0.8200000000000001
245,2025-07-31,0.73
245,2025-08-14,0.75
245,2025-08-29,0.7799999999999999
245,2025-09-10,0.7
245,2025-09-25,0.76
245,2025-10-07,0.53
245,2025-10-20,0.65
246,2025-06-18,0.8
246,2025-07-03,0.81
246,2025-07-17,0.74
246,2025-07-31,0.77
246,2025-08-14,0.81
246,2025-08-29,0.7799999999999999
246,2025-09-10,0.75
246,2025-09-25,0.7799999999999999
246,2025-10-07,0.7
246,2025-10-20,0.75
251,2025-06-18,0.81
251,2025-07-03,0.76
251,2025-07-17,0.7899999999999999
251,2025-07-31,0.76
251,2025-08-14,0.8
251,2025-08-29,0.7799999999999999
251,2025-09-10,0.8
251,2025-09-25,0.7899999999999999
251,2025-10-07,0.7799999999999999
251,2025-10-20,0.76
252,2025-06-18,0.81
252,2025-07-03,0.6599999999999999
252,2025-07-17,0.8
252,2025-07-31,0.7799999999999999
252,2025-08-14,0.76
252,2025-08-29,0.8200000000000001
252,2025-09-10,0.8
252,2025-09-25,0.7899999999999999
252,2025-10-07,0.75
252,2025-10-20,0.73
253,2025-06-18,0.81
253,2025-07-03,0.7799999999999999
253,2025-07-17,0.81
253,2025-07-31,0.7799999999999999
253,2025-08-14,0.54
253,2025-08-29,0.77
253,2025-09-10,0.7
253,2025-09-25,0.77
253,2025-10-07,0.6599999999999999
253,2025-10-20,0.64
254,2025-06-18,0.6
254,2025-07-03,0.6699999999999999
254,2025-07-17,0.7899999999999999
254,2025-07-31,0.75
254,2025-08-14,0.75
254,2025-08-29,0.7899999999999999
254,2025-09-10,0.74
254,2025-09-25,0.7899999999999999
254,2025-10-07,0.8
254,2025-10-20,0.73
259,2025-06-18,0.77
259,2025-07-03,0.7899999999999999
259,2025-07-17,0.7899999999999999
259,2025-07-31,0.75
259,2025-08-14,0.77
259,2025-08-29,0.8400000000000001
259,2025-09-10,0.7
259,2025-09-25,0.77
259,2025-10-07,0.73
259,2025-10-20,0.59
260,2025-06-18,0.81
260,2025-07-03,0.7899999999999999
260,2025-07-17,0.7799999999999999
260,2025-07-31,0.7799999999999999
260,2025-08-14,0.72
260,2025-08-29,0.8
260,2025-09-10,0.71
260,2025-09-25,0.7899999999999999
260,2025-10-07,0.75
260,2025-10-20,0.73
261,2025-06-18,0.7
261,2025-07-03,0.73
261,2025-07-17,0.74
261,2025-07-31,0.74
261,2025-08-14,0.77
261,2025-08-29,0.76
261,2025-09-10,0.6799999999999999
261,2025-09-25,0.77
261,2025-10-07,0.71
261,2025-10-20,0.64
262,2025-06-18,0.73
262,2025-07-03,0.69
262,2025-07-17,0.7899999999999999
262,2025-07-31,0.7899999999999999
262,2025-08-14,0.76
262,2025-08-29,0.8200000000000001
262,2025-09-10,0.77
262,2025-09-25,0.7799999999999999
262,2025-10-07,0.7899999999999999
262,2025-10-20,0.76
267,2025-06-18,0.75
267,2025-07-03,0.7
267,2025-07-17,0.7799999999999999
267,2025-07-31,0.8200000000000001
267,2025-08-14,0.72
267,2025-08-29,0.76
267,2025-09-10,0.7
267,2025-09-25,0.75
267,2025-10-07,0.74
267,2025-10-20,0.72
268,2025-06-18,0.76
268,2025-07-03,0.72
268,2025-07-17,0.75
268,2025-07-31,0.8
268,2025-08-14,0.61
268,2025-08-29,0.74
268,2025-09-10,0.6699999999999999
268,2025-09-25,0.74
268,2025-10-07,0.73
268,2025-10-20,0.6699999999999999
269,2025-06-18,0.71
269,2025-07-03,0.64
269,2025-07-17,0.77
269,2025-07-31,0.7899999999999999
269,2025-08-14,0.53
269,2025-08-29,0.69
269,2025-09-10,0.69
269,2025-09-25,0.7899999999999999
269,2025-10-07,0.7
269,2025-10-20,0.6799999999999999
270,2025-06-18,0.81
270,2025-07-03,0.6599999999999999
270,2025-07-17,0.7799999999999999
270,2025-07-31,0.8
270,2025-08-14,0.51
270,2025-08-29,0.7
270,2025-09-10,0.6799999999999999
270,2025-09-25,0.77
270,2025-10-07,0.71
270,2025-10-20,0.6699999999999999
275,2025-06-18,0.81
275,2025-07-03,0.77
275,2025-07-17,0.7799999999999999
275,2025-07-31,0.81
275,2025-08-14,0.8200000000000001
275,2025-08-29,0.6699999999999999
275,2025-09-10,0.72
275,2025-09-25,0.7899999999999999
275,2025-10-07,0.77
275,2025-10-20,0.73
276,2025-06-18,0.8
276,2025-07-03,0.81
276,2025-07-17,0.77
276,2025-07-31,0.7799999999999999
276,2025-08-14,0.7899999999999999
276,2025-08-29,0.8300000000000001
276,2025-09-10,0.75
276,2025-09-25,0.7899999999999999
276,2025-10-07,0.81
276,2025-10-20,0.71
277,2025-06-18,0.7799999999999999
277,2025-07-03,0.73
277,2025-07-17,0.7899999999999999
277,2025-07-31,0.8
277,2025-08-14,0.7799999999999999
277,2025-08-29,0.6799999999999999
277,2025-09-10,0.63
277,2025-09-25,0.76
277,2025-10-07,0.65
277,2025-10-20,0.59
278,2025-06-18,0.81
278,2025-07-03,0.81
278,2025-07-17,0.81
278,2025-07-31,0.77
278,2025-08-14,0.8
278,2025-08-29,0.76
278,2025-09-10,0.7
278,2025-09-25,0.7799999999999999
278,2025-10-07,0.64
278,2025-10-20,0.74
283,2025-06-18,0.76
283,2025-07-03,0.74
283,2025-07-17,0.7799999999999999
283,2025-07-31,0.75
283,2025-08-14,0.7899999999999999
283,2025-08-29,0.8400000000000001
283,2025-09-10,0.71
283,2025-09-25,0.77
283,2025-10-07,0.75
283,2025-10-20,0.69
284,2025-06-18,0.72
284,2025-07-03,0.73
284,2025-07-17,0.76
284,2025-07-31,0.8200000000000001
284,2025-08-14,0.75
284,2025-08-29,0.8300000000000001
284,2025-09-10,0.6
284,2025-09-25,0.73
284,2025-10-07,0.75
284,2025-10-20,0.73
285,2025-06-18,0.7799999999999999
285,2025-07-03,0.7799999999999999
285,2025-07-17,0.8200000000000001
285,2025-07-31,0.8
285,2025-08-14,0.81
285,2025-08-29,0.8600000000000001
285,2025-09-10,0.7799999999999999
285,2025-09-25,0.7899999999999999
285,2025-10-07,0.71
285,2025-10-20,0.71
286,2025-06-18,0.7899999999999999
286,2025-07-03,0.77
286,2025-07-17,0.8
286,2025-07-31,0.7799999999999999
286,2025-08-14,0.7799999999999999
286,2025-08-29,0.7899999999999999
286,2025-09-10,0.77
286,2025-09-25,0.7899999999999999
286,2025-10-07,0.75
286,2025-10-20,0.73
291,2025-06-18,0.7
291,2025-07-03,0.6799999999999999
291,2025-07-17,0.76
291,2025-07-31,0.7799999999999999
291,2025-08-14,0.58
291,2025-08-29,0.75
291,2025-09-10,0.73
291,2025-09-25,0.77
291,2025-10-07,0.75
291,2025-10-20,0.73
292,2025-06-18,0.62
292,2025-07-03,0.69
292,2025-07-17,0.47000000000000003
292,2025-07-31,0.7799999999999999
292,2025-08-14,0.8200000000000001
292,2025-08-29,0.6799999999999999
292,2025-09-10,0.69
292,2025-09-25,0.76
292,2025-10-07,0.7
292,2025-10-20,0.6599999999999999
293,2025-06-18,0.62
293,2025-07-03,0.77
293,2025-07-17,0.7
293,2025-07-31,0.74
293,2025-08-14,0.6699999999999999
293,2025-08-29,0.75
293,2025-09-10,0.7
293,2025-09-25,0.7899999999999999
293,2025-10-07,0.6699999999999999
293,2025-10-20,0.71
294,2025-06-18,0.59
294,2025-07-03,0.73
294,2025-07-17,0.72
294,2025-07-31,0.76
294,2025-08-14,0.72
294,2025-08-29,0.73
294,2025-09-10,0.73
294,2025-09-25,0.8
294,2025-10-07,0.7
294,2025-10-20,0.75
299,2025-06-18,0.76
299,2025-07-03,0.77
299,2025-07-17,0.74
299,2025-07-31,0.8
299,2025-08-14,0.77
299,2025-08-29,0.81
299,2025-09-10,0.72
299,2025-09-25,0.81
299,2025-10-07,0.7899999999999999
299,2025-10-20,0.75
300,2025-06-18,0.4
300,2025-07-03,0
300,2025-07-17,0
300,2025-07-31,0
300,2025-08-14,0
300,2025-08-29,0
300,2025-09-10,0
300,2025-09-25,0
300,2025-10-07,0
300,2025-10-20,0
301,2025-06-18,0.6599999999999999
301,2025-07-03,0
301,2025-07-17,0
301,2025-07-31,0
301,2025-08-14,0
301,2025-08-29,0
301,2025-09-10,0
301,2025-09-25,0
301,2025-10-07,0
301,2025-10-20,0
302,2025-06-18,0.71
302,2025-07-03,0.6799999999999999
302,2025-07-17,0.75
302,2025-07-31,0.7799999999999999
302,2025-08-14,0.6799999999999999
302,2025-08-29,0.74
302,2025-09-10,0.72
302,2025-09-25,0.76
302,2025-10-07,0.74
302,2025-10-20,0.73
307,2025-06-18,0.8300000000000001
307,2025-07-03,0.7799999999999999
307,2025-07-17,0.72
307,2025-07-31,0.7899999999999999
307,2025-08-14,0.8200000000000001
307,2025-08-29,0.76
307,2025-09-10,0.7899999999999999
307,2025-09-25,0.81
307,2025-10-07,0.8
307,2025-10-20,0.81
308,2025-06-18,0.8400000000000001
308,2025-07-03,0.8200000000000001
308,2025-07-17,0.8300000000000001
308,2025-07-31,0.74
308,2025-08-14,0.8400000000000001
308,2025-08-29,0.8400000000000001
308,2025-09-10,0.7899999999999999
308,2025-09-25,0.8400000000000001
308,2025-10-07,0.81
308,2025-10-20,0.77
309,2025-06-18,0.8400000000000001
309,2025-07-03,0.8
309,2025-07-17,0.75
309,2025-07-31,0.7
309,2025-08-14,0.81
309,2025-08-29,0.77
309,2025-09-10,0.74
309,2025-09-25,0.7799999999999999
309,2025-10-07,0.7799999999999999
309,2025-10-20,0.76
310,2025-06-18,0.8
310,2025-07-03,0.7899999999999999
310,2025-07-17,0.74
310,2025-07-31,0.63
310,2025-08-14,0.76
310,2025-08-29,0.71
310,2025-09-10,0.72
310,2025-09-25,0.7799999999999999
310,2025-10-07,0.69
310,2025-10-20,0.6699999999999999
315,2025-06-18,0.8300000000000001
315,2025-07-03,0.76
315,2025-07-17,0.77
315,2025-07-31,0.5
315,2025-08-14,0.76
315,2025-08-29,0.81
315,2025-09-10,0.73
315,2025-09-25,0.77
315,2025-10-07,0.77
315,2025-10-20,0.7799999999999999
316,2025-06-18,0.76
316,2025-07-03,0.76
316,2025-07-17,0.74
316,2025-07-31,0.74
316,2025-08-14,0.7
316,2025-08-29,0.7899999999999999
316,2025-09-10,0.72
316,2025-09-25,0.75
316,2025-10-07,0.76
316,2025-10-20,0.6699999999999999
317,2025-06-18,0.7899999999999999
317,2025-07-03,0.77
317,2025-07-17,0.75
317,2025-07-31,0.7
317,2025-08-14,0.71
317,2025-08-29,0.73
317,2025-09-10,0.76
317,2025-09-25,0.7899999999999999
317,2025-10-07,0.64
317,2025-10-20,0.71
318,2025-06-18,0.8200000000000001
318,2025-07-03,0.7899999999999999
318,2025-07-17,0.76
318,2025-07-31,0.77
318,2025-08-14,0.37
318,2025-08-29,0.8
318,2025-09-10,0.77
318,2025-09-25,0.8
318,2025-10-07,0.77
318,2025-10-20,0.6599999999999999
323,2025-06-18,0.72
323,2025-07-03,0.72
323,2025-07-17,0.77
323,2025-07-31,0.71
323,2025-08-14,0.77
323,2025-08-29,0.81
323,2025-09-10,0.77
323,2025-09-25,0.8
323,2025-10-07,0.6
323,2025-10-20,0.62
324,2025-06-18,0.75
324,2025-07-03,0.8200000000000001
324,2025-07-17,0.74
324,2025-07-31,0.7799999999999999
324,2025-08-14,0.8
324,2025-08-29,0.74
324,2025-09-10,0.77
324,2025-09-25,0.8
324,2025-10-07,0.77
324,2025-10-20,0.72
325,2025-06-18,0.76
325,2025-07-03,0.77
325,2025-07-17,0.5700000000000001
325,2025-07-31,0.72
325,2025-08-14,0.77
325,2025-08-29,0.72
325,2025-09-10,0.72
325,2025-09-25,0.7799999999999999
325,2025-10-07,0.54
325,2025-10-20,0.1
326,2025-06-18,0.8400000000000001
326,2025-07-03,0.76
326,2025-07-17,0.76
326,2025-07-31,0.7899999999999999
326,2025-08-14,0.8300000000000001
326,2025-08-29,0.71
326,2025-09-10,0.8
326,2025-09-25,0.81
326,2025-10-07,0.6
326,2025-10-20,0.75
331,2025-06-18,0.7899999999999999
331,2025-07-03,0.7899999999999999
331,2025-07-17,0.73
331,2025-07-31,0.75
331,2025-08-14,0.76
331,2025-08-29,0.81
331,2025-09-10,0.71
331,2025-09-25,0.7799999999999999
331,2025-10-07,0.71
331,2025-10-20,0.6699999999999999
332,2025-06-18,0.8
332,2025-07-03,0.8300000000000001
332,2025-07-17,0.7799999999999999
332,2025-07-31,0.72
332,2025-08-14,0.77
332,2025-08-29,0.81
332,2025-09-10,0.72
332,2025-09-25,0.7799999999999999
332,2025-10-07,0.61
332,2025-10-20,0.63
333,2025-06-18,0.77
333,2025-07-03,0.8
333,2025-07-17,0.71
333,2025-07-31,0.77
333,2025-08-14,0.64
333,2025-08-29,0.75
333,2025-09-10,0.74
333,2025-09-25,0.74
333,2025-10-07,0.6599999999999999
333,2025-10-20,0.6799999999999999
334,2025-06-18,0.81
334,2025-07-03,0.8
334,2025-07-17,0.76
334,2025-07-31,0.7799999999999999
334,2025-08-14,0.37
334,2025-08-29,0.8200000000000001
334,2025-09-10,0.65
334,2025-09-25,0.74
334,2025-10-07,0.63
334,2025-10-20,0.69
339,2025-06-18,0.75
339,2025-07-03,0.81
339,2025-07-17,0.6599999999999999
339,2025-07-31,0.76
339,2025-08-14,0.7799999999999999
339,2025-08-29,0.7799999999999999
339,2025-09-10,0.74
339,2025-09-25,0.73
339,2025-10-07,0.74
339,2025-10-20,0.76
340,2025-06-18,0.77
340,2025-07-03,0.8
340,2025-07-17,0.7
340,2025-07-31,0.69
340,2025-08-14,0.81
340,2025-08-29,0.72
340,2025-09-10,0.74
340,2025-09-25,0.7899999999999999
340,2025-10-07,0.7799999999999999
340,2025-10-20,0.75
341,2025-06-18,0.74
341,2025-07-03,0.75
341,2025-07-17,0.73
341,2025-07-31,0.76
341,2025-08-14,0.73
341,2025-08-29,0.77
341,2025-09-10,0.75
341,2025-09-25,0.75
341,2025-10-07,0.72
341,2025-10-20,0.6599999999999999
342,2025-06-18,0.7799999999999999
342,2025-07-03,0.8400000000000001
342,2025-07-17,0.7899999999999999
342,2025-07-31,0.7799999999999999
342,2025-08-14,0.7799999999999999
342,2025-08-29,0.7899999999999999
342,2025-09-10,0.72
342,2025-09-25,0.7899999999999999
342,2025-10-07,0.72
342,2025-10-20,0.69
347,2025-06-18,0.77
347,2025-07-03,0
347,2025-07-17,0
347,2025-07-31,0.49
347,2025-08-14,0
347,2025-08-29,0
347,2025-09-10,0
347,2025-09-25,0
347,2025-10-07,0
347,2025-10-20,0
348,2025-06-18,0.75
348,2025-07-03,0
348,2025-07-17,0
348,2025-07-31,0.01
348,2025-08-14,0
348,2025-08-29,0
348,2025-09-10,0
348,2025-09-25,0
348,2025-10-07,0
348,2025-10-20,0
349,2025-06-18,0.77
349,2025-07-03,0
349,2025-07-17,0
349,2025-07-31,0
349,2025-08-14,0.74
349,2025-08-29,0
349,2025-09-10,0
349,2025-09-25,0
349,2025-10-07,0
349,2025-10-20,0
350,2025-06-18,0.48000000000000004
350,2025-07-03,0
350,2025-07-17,0
350,2025-07-31,0
350,2025-08-14,0
350,2025-08-29,0
350,2025-09-10,0
350,2025-09-25,0
350,2025-10-07,0
350,2025-10-20,0
355,2025-06-18,0.6699999999999999
355,2025-07-03,0
355,2025-07-17,0.44
355,2025-07-31,0.7
355,2025-08-14,0.64
355,2025-08-29,0.62
355,2025-09-10,0.72
355,2025-09-25,0.7899999999999999
355,2025-10-07,0.58
355,2025-10-20,0.76
356,2025-06-18,0.77
356,2025-07-03,0.62
356,2025-07-17,0.56
356,2025-07-31,0.71
356,2025-08-14,0.7799999999999999
356,2025-08-29,0.6699999999999999
356,2025-09-10,0.63
356,2025-09-25,0.6699999999999999
356,2025-10-07,0.63
356,2025-10-20,0.69
357,2025-06-18,0.8300000000000001
357,2025-07-03,0
357,2025-07-17,0
357,2025-07-31,0
357,2025-08-14,NA
357,2025-08-29,NA
357,2025-09-10,0
357,2025-09-25,0
357,2025-10-07,0
357,2025-10-20,0
358,2025-06-18,0.7899999999999999
358,2025-07-03,0
358,2025-07-17,0
358,2025-07-31,0.72
358,2025-08-14,0.43000000000000005
358,2025-08-29,0
358,2025-09-10,0.7
358,2025-09-25,0
358,2025-10-07,0
358,2025-10-20,0
363,2025-06-18,0.8400000000000001
363,2025-07-03,0.8200000000000001
363,2025-07-17,0.76
363,2025-07-31,0.76
363,2025-08-14,0.7799999999999999
363,2025-08-29,0.81
363,2025-09-10,0.75
363,2025-09-25,0.81
363,2025-10-07,0.74
363,2025-10-20,0.71
364,2025-06-18,0.7799999999999999
364,2025-07-03,0.8300000000000001
364,2025-07-17,0.7899999999999999
364,2025-07-31,0.77
364,2025-08-14,0.8
364,2025-08-29,0.81
364,2025-09-10,0.7799999999999999
364,2025-09-25,0.8200000000000001
364,2025-10-07,0.6799999999999999
364,2025-10-20,0.72
365,2025-06-18,0.75
365,2025-07-03,0.8200000000000001
365,2025-07-17,0.76
365,2025-07-31,0.73
365,2025-08-14,0.74
365,2025-08-29,0.6699999999999999
365,2025-09-10,0.77
365,2025-09-25,0.81
365,2025-10-07,0.65
365,2025-10-20,0.6699999999999999
366,2025-06-18,0.81
366,2025-07-03,0.81
366,2025-07-17,0.74
366,2025-07-31,0.7899999999999999
366,2025-08-14,0.73
366,2025-08-29,0.71
366,2025-09-10,0.7
366,2025-09-25,0.7899999999999999
366,2025-10-07,0.69
366,2025-10-20,0.64
371,2025-06-18,0.7899999999999999
371,2025-07-03,0.7899999999999999
371,2025-07-17,0.7799999999999999
371,2025-07-31,0.73
371,2025-08-14,0.56
371,2025-08-29,0.8200000000000001
371,2025-09-10,0.74
371,2025-09-25,0.7799999999999999
371,2025-10-07,0.75
371,2025-10-20,0.69
372,2025-06-18,0.75
372,2025-07-03,0.64
372,2025-07-17,0.6699999999999999
372,2025-07-31,0.6699999999999999
372,2025-08-14,0.77
372,2025-08-29,0
372,2025-09-10,0.71
372,2025-09-25,0.7799999999999999
372,2025-10-07,0.76
372,2025-10-20,0
373,2025-06-18,0.7899999999999999
373,2025-07-03,0.47000000000000003
373,2025-07-17,0.55
373,2025-07-31,0.72
373,2025-08-14,0.36
373,2025-08-29,NA
373,2025-09-10,0.61
373,2025-09-25,0.72
373,2025-10-07,0.33999999999999997
373,2025-10-20,0
374,2025-06-18,0.8300000000000001
374,2025-07-03,0.71
374,2025-07-17,0.73
374,2025-07-31,0.77
374,2025-08-14,0.63
374,2025-08-29,0.73
374,2025-09-10,0.76
374,2025-09-25,0.77
374,2025-10-07,0.6
374,2025-10-20,0.6699999999999999
379,2025-06-18,0.81
379,2025-07-03,0.6799999999999999
379,2025-07-17,0.75
379,2025-07-31,0.7799999999999999
379,2025-08-14,0.7899999999999999
379,2025-08-29,0.75
379,2025-09-10,0.76
379,2025-09-25,0.8
379,2025-10-07,0.77
379,2025-10-20,0.72
380,2025-06-18,0.75
380,2025-07-03,0.8300000000000001
380,2025-07-17,0.76
380,2025-07-31,0.6
380,2025-08-14,0.18
380,2025-08-29,0.7899999999999999
380,2025-09-10,0.73
380,2025-09-25,0.8200000000000001
380,2025-10-07,0.8
380,2025-10-20,0.75
381,2025-06-18,0.8300000000000001
381,2025-07-03,0.7799999999999999
381,2025-07-17,0.74
381,2025-07-31,0.74
381,2025-08-14,0.58
381,2025-08-29,0.7899999999999999
381,2025-09-10,0.77
381,2025-09-25,0.8200000000000001
381,2025-10-07,0.6699999999999999
381,2025-10-20,0.6
382,2025-06-18,0.73
382,2025-07-03,0.81
382,2025-07-17,0.7899999999999999
382,2025-07-31,0.72
382,2025-08-14,0.6799999999999999
382,2025-08-29,0.7
382,2025-09-10,0.7
382,2025-09-25,0.7799999999999999
382,2025-10-07,0.63
382,2025-10-20,0.5700000000000001
387,2025-06-18,0.75
387,2025-07-03,0
387,2025-07-17,0
387,2025-07-31,0
387,2025-08-14,0.75
387,2025-08-29,0.54
387,2025-09-10,0.77
387,2025-09-25,0
387,2025-10-07,0
387,2025-10-20,0
388,2025-06-18,0.7799999999999999
388,2025-07-03,0
388,2025-07-17,0
388,2025-07-31,0.58
388,2025-08-14,0.76
388,2025-08-29,0.63
388,2025-09-10,0.75
388,2025-09-25,0.81
388,2025-10-07,0.7
388,2025-10-20,0
389,2025-06-18,0.45
389,2025-07-03,0
389,2025-07-17,0
389,2025-07-31,0
389,2025-08-14,0.7799999999999999
389,2025-08-29,0.6799999999999999
389,2025-09-10,0.7899999999999999
389,2025-09-25,0.81
389,2025-10-07,0
389,2025-10-20,0
390,2025-06-18,0.6799999999999999
390,2025-07-03,0
390,2025-07-17,0
390,2025-07-31,0
390,2025-08-14,0
390,2025-08-29,0
390,2025-09-10,0
390,2025-09-25,0
390,2025-10-07,0
390,2025-10-20,0
395,2025-06-18,0.6799999999999999
395,2025-07-03,0.69
395,2025-07-17,0.62
395,2025-07-31,0.72
395,2025-08-14,0.53
395,2025-08-29,0.7
395,2025-09-10,0.7799999999999999
395,2025-09-25,0.8200000000000001
395,2025-10-07,0.7799999999999999
395,2025-10-20,0.75
396,2025-06-18,0.8200000000000001
396,2025-07-03,0.76
396,2025-07-17,0.7
396,2025-07-31,0.63
396,2025-08-14,0.7799999999999999
396,2025-08-29,0.69
396,2025-09-10,0.77
396,2025-09-25,0.8300000000000001
